time,x,y,theta_rad,ps0,ps7,ps5,ps2,ps1,ps3,ps4,ps6,z_k_raw,d_k_kalman,estado
4.192,-0.004,-0.0979,-1.0893,64.35046199872325,67.38366840840658,69.02905705760517,136.1210651616107,68.84990856454671,101.34566822489312,72.39637377990078,71.64195415966064,65.87,66.6,AVANZANDO_RECTO
4.224,-0.0032,-0.0996,-1.0893,68.55767477026036,65.2908228038838,67.73727097780977,138.35105706284867,67.48507445132341,98.70521816082245,69.07390472024996,68.87959626733969,66.92,66.63,AVANZANDO_RECTO
4.256,-0.0023,-0.1013,-1.0893,60.98449355060235,63.82712644318421,56.23807356256071,124.85062309953317,67.39526788236716,90.18240713215253,64.16568586042652,70.7223857589629,62.41,66.29,AVANZANDO_RECTO
4.288,-0.0013,-0.1031,-1.0869,67.23851169109348,69.6572456933259,62.34148143240878,94.64804925185916,68.13822953158653,75.78455461967893,65.26295134175786,60.385029595619464,68.45,66.46,AVANZANDO_RECTO
4.32,-0.0004,-0.1049,-1.0893,71.48710521325958,65.51191917776,62.178899132746714,98.49847786634722,71.2036101760768,81.00891341790101,64.0697116500873,63.7572470443905,68.5,66.62,AVANZANDO_RECTO
4.352,0.0005,-0.1066,-1.0893,66.84506501871203,64.38671850683932,70.90607382473084,107.13571447493638,67.24558404697642,67.15258285231864,70.25888318671491,67.18162912639107,65.62,66.54,AVANZANDO_RECTO
4.384,0.0014,-0.1083,-1.0893,67.85657363093152,59.24585223856266,61.906742261138085,103.72626589641382,66.32325552179381,63.28996159795551,63.71976703750106,66.32992738827207,63.55,66.3,AVANZANDO_RECTO
4.416,0.0023,-0.1101,-1.0869,65.25337620761546,74.64733177081035,71.9864013228978,107.6406616066719,64.69269239896491,66.05797511112648,65.382273661827,65.82750390226234,69.95,66.59,AVANZANDO_RECTO
4.448,0.0032,-0.1118,-1.0893,68.58888459647903,68.62640401350974,66.24869363807692,115.176420674548,63.19099492190657,68.76121381553317,69.6434460230615,62.65395981312349,68.61,66.74,AVANZANDO_RECTO
4.48,0.0041,-0.1135,-1.0893,69.45824979730648,69.0632615031162,68.1701772613364,112.05321897676092,72.35040216844001,68.36394343423203,69.38173164221328,68.34204007538588,69.26,66.94,AVANZANDO_RECTO
4.512,0.005,-0.1152,-1.0893,72.87197360773766,67.73285431947568,65.46620319048621,107.38144188852107,67.58260108256745,65.99042260648353,66.82057359183618,69.96430919625675,70.3,67.2,AVANZANDO_RECTO
4.544,0.006,-0.1171,-1.0893,74.4842948296132,65.40734682777288,61.329143106319194,120.58592932892793,64.10504169158261,66.913121699497,67.40461467175477,67.78842996467722,69.95,67.41,AVANZANDO_RECTO
4.576,0.0069,-0.1188,-1.0893,61.9986111199907,64.14171950096224,65.94803453577521,116.06261504879119,66.04410267823977,72.74729067436624,69.51091091292858,69.93691479741423,63.07,67.07,AVANZANDO_RECTO
4.608,0.0078,-0.1205,-1.0893,66.52479607829254,69.65607787233895,70.98710869667812,118.74291051579652,67.34276406005809,64.89405060180353,64.07537476779012,68.10188922953178,68.09,67.15,AVANZANDO_RECTO
4.64,0.0087,-0.1223,-1.0869,65.90812263861945,65.70351135054564,70.2481149947568,122.75583351169011,67.33965384318017,66.35429724929129,68.48078986885771,65.0692599437597,65.81,67.04,AVANZANDO_RECTO
4.672,0.0096,-0.124,-1.0893,70.6482685204039,64.47638861938425,68.3306632980566,124.0623016846117,63.590857502270325,68.88664116917404,72.0071978386946,76.34694731601552,67.56,67.08,AVANZANDO_RECTO
4.704,0.0105,-0.1257,-1.0893,72.82419004505626,64.79484051511702,66.36988258681173,127.70382818942407,72.26859217557036,62.1625706370733,73.22720043547082,73.5865842224102,68.81,67.21,AVANZANDO_RECTO
4.736,0.0114,-0.1275,-1.0893,63.249610909352015,70.34414409900349,64.87131083663385,133.03919941346152,61.11024414209911,68.37109321243268,67.13863575717782,66.90477908991667,66.8,67.18,AVANZANDO_RECTO
4.768,0.0123,-0.1292,-1.0869,65.86101620109507,66.89483466182433,68.32635554235839,128.84857593611437,70.58822076555326,67.08554302001951,63.73987462782705,60.59911517242436,66.38,67.12,AVANZANDO_RECTO
4.8,0.0133,-0.131,-1.0893,65.99565043683128,67.3813504153878,67.4716846311254,127.87168905086641,65.7547005550852,64.69211753237602,60.49950408125152,66.08038559620618,66.69,67.08,AVANZANDO_RECTO
4.832,0.0142,-0.1327,-1.0893,73.90347353927008,63.974667855846725,65.5881632901659,116.37830678660178,69.89458488983773,62.21424556786889,65.65645710890144,65.44491848413003,68.94,67.22,AVANZANDO_RECTO
4.864,0.0151,-0.1345,-1.0869,68.99457322926986,61.82014878534003,66.11084225234062,120.3017364530989,73.19515915859704,64.81303185814178,71.1737251715125,69.98164787129556,65.41,67.08,AVANZANDO_RECTO
4.896,0.016,-0.1362,-1.0893,70.00034342924152,63.88573214370267,66.42269614779309,110.05860468481652,62.05961393909282,68.98988051526005,69.57601780305099,63.12054742498274,66.94,67.07,AVANZANDO_RECTO
4.928,0.0169,-0.1379,-1.0893,60.67732885884598,72.58473115995142,67.18902390263138,120.48682822492385,68.09969718031526,60.235603212429844,69.69710063513459,68.84692239906204,66.63,67.03,AVANZANDO_RECTO
4.96,0.0178,-0.1397,-1.0893,66.80424161514716,61.42465641848882,61.162034159481614,114.11283133951814,68.808152338912,64.54431239002383,65.69594066362241,68.10126404260082,64.11,66.8,AVANZANDO_RECTO
4.992,0.0187,-0.1414,-1.0869,66.27601915401507,66.0690520005602,66.78212208471135,109.37729289465055,69.73330584212029,67.51947280935391,67.5272296401291,70.14509562120311,66.17,66.75,AVANZANDO_RECTO
5.024,0.0196,-0.1432,-1.0893,74.29085672186261,64.13896468404165,68.26463388795581,115.16550172370908,71.76635520208256,72.52047201022434,69.37962960054163,66.28430523337734,69.21,66.94,AVANZANDO_RECTO
5.056,0.0205,-0.1449,-1.0893,66.06017338933395,61.95590667852057,68.78043797327088,113.02153944326362,65.68836393910999,59.74902280558688,66.51826946509148,64.1220256539603,64.01,66.71,AVANZANDO_RECTO
5.088,0.0214,-0.1466,-1.0893,67.1475714330736,68.4172108524812,58.6607288009578,110.00256920758834,66.94125453835075,64.8359374944482,74.90959412626019,63.460195437871405,67.78,66.79,AVANZANDO_RECTO
5.12,0.0224,-0.1484,-1.0869,65.02890841220187,63.47948022130154,61.726978427460395,111.16928231352802,71.96945411243645,71.49404243842102,64.98318956424544,74.2940626739452,64.25,66.59,AVANZANDO_RECTO
5.152,0.0233,-0.1502,-1.0893,72.95082362305331,71.2302426915379,69.80548057342277,104.85572551264211,71.26181527408112,60.04627228129664,67.51552471477754,66.83310432464084,72.09,67.02,AVANZANDO_RECTO
5.184,0.0242,-0.1519,-1.0893,59.60676809541395,76.4801722659458,67.90335065012526,108.19853201089926,67.82514891065856,72.08151561348468,69.51077401891682,68.0088481478,68.04,67.1,AVANZANDO_RECTO
5.216,0.0251,-0.1536,-1.0869,61.26758851522545,68.65163370170846,67.87755098799411,93.86699066972015,63.54488496104616,67.29489477372044,69.68335307935406,70.79987866855066,64.96,66.93,AVANZANDO_RECTO
5.248,0.026,-0.1554,-1.0893,66.62180367495901,69.00809178740818,73.14355933997858,93.61572058044948,68.00007157366589,66.21532761398166,66.84523336739838,62.13702591804293,67.81,67.0,AVANZANDO_RECTO
5.28,0.0269,-0.1571,-1.0893,67.34316393099962,68.22503051937932,71.62252692777292,80.28280880289917,62.63531423561355,70.09408873543758,67.0604919223897,64.17741179505595,67.78,67.06,AVANZANDO_RECTO
5.312,0.0278,-0.1588,-1.0893,66.78940128050517,75.08626846163159,64.78886040075906,66.20970737080503,64.28408339989885,74.90959325993104,78.57029679707637,63.95164509263039,70.94,67.36,AVANZANDO_RECTO
5.344,0.0287,-0.1606,-1.0869,65.10607133549408,69.3043614533476,64.4170347220663,60.46740688352618,67.30268454545084,67.71544114933484,69.3545634987691,67.83310237442717,67.21,67.35,AVANZANDO_RECTO
5.376,0.0297,-0.1624,-1.0893,65.24916511314251,66.37258844095366,65.34620255636408,68.20165510842264,69.53571920325169,72.60277102887613,64.38553503095717,68.69587437451582,65.81,67.22,AVANZANDO_RECTO
5.408,0.0306,-0.1641,-1.0893,67.11523967246951,67.28020313922504,71.23055128411373,66.44768780051626,73.66217782964092,65.66890852736648,63.916540234680625,69.5987754269962,67.2,67.22,AVANZANDO_RECTO
5.44,0.0315,-0.1658,-1.0893,70.61991296048323,65.79591786250518,72.00376828341457,60.942252403803465,62.21063011888645,64.47694576660125,67.59370702957966,66.30779245486423,68.21,67.3,AVANZANDO_RECTO
5.472,0.0324,-0.1676,-1.0893,67.88570313475225,61.62308577457527,72.06074722169284,64.03452492794558,62.06165088133781,63.18891937025011,61.50056784045598,65.44007170619932,64.75,67.09,AVANZANDO_RECTO
5.504,0.0333,-0.1693,-1.0893,63.565086064149945,72.28425317827435,61.687232230668855,69.94839649193112,71.76084945261395,64.454179311842,66.62850111998637,62.30752184294944,67.92,67.16,AVANZANDO_RECTO
5.536,0.0342,-0.171,-1.0893,66.69632611823131,69.0964090896977,67.10758531331632,69.40209554644494,66.0293747162227,62.98454540147675,61.39605992452569,74.21951335874986,67.9,67.21,AVANZANDO_RECTO
5.568,0.0351,-0.1728,-1.0869,65.41139324059296,70.10044929613004,64.97156700562833,69.28291603601087,63.776231524361286,66.78389623487296,68.15317654864137,64.873668718525,67.76,67.25,AVANZANDO_RECTO
5.6,0.0361,-0.1746,-1.0893,66.52975546767864,67.145790863529,62.98070649264889,66.95170389875801,63.93154217652547,69.13671385467633,67.5840668545461,73.33660025116725,66.84,67.22,AVANZANDO_RECTO
5.632,0.037,-0.1763,-1.0893,70.41281035980957,63.67175174893762,68.8239080998882,69.72811540981364,62.89173456580262,69.11958717090266,67.15174987709229,70.9286499873357,67.04,67.2,AVANZANDO_RECTO
5.664,0.0378,-0.178,-1.0893,72.71036610537845,67.62652366231134,68.9309111736499,74.34748891946853,64.70085552666788,66.48963791718022,67.5113396579041,61.31626401548496,70.17,67.43,AVANZANDO_RECTO
5.696,0.0388,-0.1798,-1.0869,66.8427387029869,71.11571766513093,71.6445351402965,70.10452969496846,67.55149724620712,66.21796010051945,63.98753661790882,65.37283955226881,68.98,67.55,AVANZANDO_RECTO
5.728,0.0397,-0.1815,-1.0893,69.88610074335125,66.86127235370951,70.41797734496306,66.78862345404434,63.642633765282206,61.02859074783059,69.8125961894321,60.5753069774571,68.37,67.62,AVANZANDO_RECTO
5.76,0.0406,-0.1832,-1.0893,64.7099256228854,60.74554478250925,65.28062642873782,66.89831913842758,68.42510078184378,70.2566575216725,66.57040790221919,63.44679522310025,62.73,67.23,AVANZANDO_RECTO
5.792,0.0415,-0.1849,-1.0893,73.27015763525002,70.78391604087581,72.57844989940637,64.25321543274617,62.1678600956466,67.08737073548409,65.51759605725313,61.46208277496871,72.03,67.61,AVANZANDO_RECTO
5.824,0.0424,-0.1868,-1.0893,66.93576444629261,70.45973143472558,65.75159462206223,70.46963490511911,65.00690126859911,63.22608483690982,66.41069943765854,63.99260384038075,68.7,67.69,AVANZANDO_RECTO
5.856,0.0433,-0.1885,-1.0893,64.59474787597883,64.29718320688188,67.3586520417145,69.18103830183752,65.60268580786384,63.10158551580917,64.88859598673912,74.19096900704722,64.45,67.43,AVANZANDO_RECTO
5.888,0.0442,-0.1902,-1.0893,63.938543204770156,66.73218105373265,66.24160939066756,67.24439667963065,66.61093765636205,65.68486105137896,67.05185592240369,71.80176572763729,65.34,67.27,AVANZANDO_RECTO
5.92,0.0452,-0.192,-1.0869,70.17436453508148,70.4848960311054,70.83419159606818,70.59293485220964,68.93079260134338,71.38540296798442,65.65676629161513,74.21236443169092,70.33,67.51,AVANZANDO_RECTO
5.952,0.0461,-0.1937,-1.0893,67.35150451248666,62.60996936462518,69.98230755710617,66.28958402667648,69.50877269630278,63.12737273255438,68.14328165772021,65.80968485093987,64.98,67.31,AVANZANDO_RECTO
5.984,0.047,-0.1954,-1.0893,68.71556553218683,69.1380421088716,64.82864241873767,62.81108483129669,74.47003400056104,71.76452904917157,64.77955561566301,73.28464949768174,68.93,67.43,AVANZANDO_RECTO
6.016,0.0479,-0.1972,-1.0893,63.49943352126944,63.27460052317562,73.01788229266198,71.43049364105471,58.90880637224484,65.46204032504363,67.41799364853021,68.24226859854798,63.39,67.11,AVANZANDO_RECTO
6.048,0.0488,-0.1989,-1.0869,69.38683939105034,66.27319749358601,66.97075887419216,72.8049832695771,65.73138980251098,64.38406508808848,66.21295460772184,68.46561943575809,67.83,67.17,AVANZANDO_RECTO
6.08,0.0497,-0.2007,-1.0893,61.51960268930723,64.75782855887331,64.83718585565549,70.15257188026881,66.10272380408864,67.25049397686725,66.40422134923155,61.05564329346518,63.14,66.85,AVANZANDO_RECTO
6.112,0.0506,-0.2024,-1.0893,65.92249592568824,66.92542459205725,64.52790408556831,65.2756637853129,67.31208293395238,66.42457649001119,62.70012505349731,64.71220944172572,66.42,66.81,AVANZANDO_RECTO
6.144,0.0515,-0.2042,-1.0869,66.17817428681059,68.06556652485276,59.81643455012762,67.72025662816749,64.11943021336523,70.06098700906738,66.82664848234887,67.17555923051205,67.12,66.84,AVANZANDO_RECTO
6.176,0.0525,-0.2059,-1.0893,62.264949155519986,67.22290650265604,69.4800343468001,67.1987952486582,68.67016725694705,66.0416386950597,67.14067176444311,65.5838274862172,64.74,66.67,AVANZANDO_RECTO
6.208,0.0534,-0.2076,-1.0893,63.77346436847521,64.1314483538202,65.42429256556,64.79948744936195,66.92392091198626,65.94581738449352,65.61355996490704,66.35881508293947,63.95,66.46,AVANZANDO_RECTO
6.24,0.0543,-0.2094,-1.0893,65.19709356557614,64.41824439819462,67.22206230956188,69.3950587500738,67.5813260660889,63.76331192728715,68.33592167011284,64.16984820721959,64.81,66.32,AVANZANDO_RECTO
6.272,0.0552,-0.2111,-1.0869,70.19576620886389,69.95281456393279,69.69047277139768,69.97552261906671,66.70960406753949,71.98004390339435,66.6626964345138,71.75811348111341,70.07,66.62,AVANZANDO_RECTO
6.304,0.0561,-0.2129,-1.0893,67.6577074901461,63.468323520594105,65.30423844828839,67.71889411249724,67.59892859334579,69.2196705177232,65.09580340386391,63.83837627105993,65.56,66.53,AVANZANDO_RECTO
6.336,0.057,-0.2146,-1.0893,65.29998339192213,60.997507311106034,75.32511601622082,70.23609219302186,68.33011186604054,67.55461996893303,63.8377322149125,65.1584374162885,63.15,66.27,AVANZANDO_RECTO
6.368,0.0579,-0.2163,-1.0893,64.86728033107745,66.40226064588029,61.242530075071926,66.19336563209917,68.58689546782554,63.112785180677676,66.37795500138468,66.07284075718509,65.63,66.21,AVANZANDO_RECTO
6.4,0.0588,-0.2181,-1.0869,69.3567135586375,68.4099494354058,64.80114124707464,67.87421815851695,71.78767801113038,65.7585981202268,64.53803981356015,66.40066326001417,68.88,66.42,AVANZANDO_RECTO
6.432,0.0598,-0.2199,-1.0893,65.73612604090287,65.24676606041918,70.53575778830758,70.12774089479424,65.18069049094665,67.15057493708784,64.02659310669175,66.4659684015476,65.49,66.35,AVANZANDO_RECTO
6.464,0.0606,-0.2216,-1.0893,71.10118220627608,68.58856438198099,69.18536969270204,66.88724733572967,66.20786012727602,64.48141253598861,69.90022060245404,64.00790539218694,69.84,66.62,AVANZANDO_RECTO
6.496,0.0616,-0.2233,-1.0869,63.35227148025809,68.78511117968426,74.82587857980471,65.30038747775649,68.29645633159232,66.22910913656324,65.09777649516971,66.11190292258647,66.07,66.57,AVANZANDO_RECTO
6.528,0.0625,-0.2251,-1.0893,69.60032601959377,70.44824757935382,66.351081556447,65.87105382861003,65.49650830737123,64.66583730684063,63.37563486127143,61.97110225575264,70.02,66.84,AVANZANDO_RECTO
6.56,0.0634,-0.2268,-1.0893,70.07210814456415,65.58813696500367,67.66824112771644,71.92285253271932,65.6571715735515,69.35795826730184,66.77789683650569,68.86664476275665,67.83,66.92,AVANZANDO_RECTO
6.592,0.0643,-0.2285,-1.0893,68.16722530173111,72.70686718193173,68.05341280686167,64.84187845917491,61.746556187563705,60.06796902205669,68.21324659394313,64.47141222398757,70.44,67.19,AVANZANDO_RECTO
6.624,0.0652,-0.2303,-1.0869,68.30044750423151,73.63904586813312,64.11303051347842,70.44873455657752,69.7570883024058,61.89877014508837,68.53108886606506,64.63258524964311,70.97,67.49,AVANZANDO_RECTO
6.656,0.0661,-0.2321,-1.0893,71.22767840101962,70.12887500977462,69.07473970592244,68.75919532999299,65.34657942427711,65.85989046285437,59.97747797157029,65.40580790370947,70.68,67.73,AVANZANDO_RECTO
6.688,0.067,-0.2338,-1.0893,69.41876177314019,64.3469049769392,73.27608181111691,66.47688568525373,65.48021705746748,69.02605456663683,64.21380774649987,67.00004698060602,66.88,67.67,AVANZANDO_RECTO
6.72,0.0679,-0.2355,-1.0893,72.69025695623101,62.54944253591661,64.2068435588772,68.99747976531873,70.76984339953196,65.93873120411757,71.09152709783547,67.85093080746675,67.62,67.66,AVANZANDO_RECTO
6.752,0.0689,-0.2372,-1.0869,68.04637545134838,65.95499497900997,71.70632455417365,67.04899277959846,68.35902858103165,67.7404608849463,66.39584478454842,67.92269862095984,67.0,67.61,AVANZANDO_RECTO
6.784,0.0698,-0.239,-1.0893,66.63914643099761,68.6109147280898,71.83089341975816,66.72133702725546,67.74981754412214,66.65950996886215,73.71508445252802,65.45220248378675,67.63,67.61,AVANZANDO_RECTO
6.816,0.0707,-0.2407,-1.0893,71.48307941106188,69.26660709810037,67.39892080019986,72.25092460940402,61.273770522461795,69.79469674937287,69.48574796738122,68.92744450159996,70.37,67.82,AVANZANDO_RECTO
6.848,0.0716,-0.2425,-1.0869,66.79186278754912,68.27677369751855,70.85755843082646,71.49608501279054,71.72679081356905,68.3774204307762,65.97491308866536,65.35985578865231,67.53,67.8,AVANZANDO_RECTO
6.88,0.0725,-0.2443,-1.0893,63.48905338436671,73.79166248161798,69.01501215152656,59.91783643417925,62.94466534553095,58.371712778856406,63.26069517641902,71.39548206569039,68.64,67.86,AVANZANDO_RECTO
6.912,0.0734,-0.246,-1.0893,64.55491804187372,64.50282091831345,59.21302696906619,67.20014196376779,68.86676409587328,72.75659307938497,64.31849706127093,69.53200947842716,64.53,67.6,AVANZANDO_RECTO
6.944,0.0743,-0.2477,-1.0893,68.30748162241255,69.63647417204123,66.89462523292568,67.5773850227598,64.16289577154936,69.70082661659428,64.94964884891438,67.34428292380144,68.97,67.7,AVANZANDO_RECTO
6.976,0.0752,-0.2494,-1.0869,71.91467898128649,72.4801869916592,66.68044975976262,66.88558224403306,66.78613419960803,73.98843033815206,63.48405872944623,74.48456159911049,72.2,68.06,AVANZANDO_RECTO
7.008,0.0762,-0.2512,-1.0893,66.26564174709698,70.75548029120213,63.74342874943562,65.42691588604755,63.615883916258475,67.68803268975635,62.404145692230614,64.2652055633644,68.51,68.09,AVANZANDO_RECTO
7.04,0.0771,-0.2529,-1.0893,69.08798602381435,69.59050710449966,67.58880028958869,62.53824729601698,64.44928113486306,67.23636111137846,72.02299390910748,69.49623303943518,69.34,68.19,AVANZANDO_RECTO
7.072,0.078,-0.2546,-1.0893,64.90410125055166,64.13330911472099,64.07067424595692,59.89024641642683,68.60062551812214,68.73505751608346,64.59488929543464,73.70350783024614,64.52,67.9,AVANZANDO_RECTO
7.104,0.0789,-0.2565,-1.0893,72.10965938422126,67.54687418610669,68.11285683072525,68.61384136112024,74.52899692473831,62.56081469501034,70.49953694896443,69.86724649909102,69.83,68.05,AVANZANDO_RECTO
7.136,0.0798,-0.2582,-1.0893,58.66625780475143,67.86580421001469,68.40549542513494,64.65223099621998,69.73185942229975,66.24455109181038,69.47606224643651,69.12745763633063,63.27,67.67,AVANZANDO_RECTO
7.168,0.0807,-0.2599,-1.0893,69.12468203367885,69.95847372370622,67.1271680249201,74.0781142397364,68.44992447341922,66.85158496982288,65.2149679361038,68.8408667954501,69.54,67.81,AVANZANDO_RECTO
7.2,0.0816,-0.2617,-1.0869,72.61237789487998,63.44213589690457,69.09853496597162,62.57413168877621,70.07459910168987,64.27719415113745,67.21509069786832,72.49420852832844,68.03,67.83,AVANZANDO_RECTO
7.232,0.0825,-0.2634,-1.0893,73.35910265840575,69.98527441888596,67.13994038856961,65.485640539105,65.9448398420237,62.95251480617766,65.1828622481234,70.0734604153342,71.67,68.13,AVANZANDO_RECTO
7.264,0.0834,-0.2651,-1.0893,89.79120498195353,67.23738260337392,67.44546605858582,57.41155415780793,69.4685901623326,67.64209303955096,69.13030352893836,69.00828923183676,78.51,68.94,AVANZANDO_RECTO
7.296,0.0843,-0.2668,-1.0893,100.84015723728218,70.28769517824662,69.50733876095852,63.08920946923034,73.20821536064665,67.767445496516,65.70006848804076,67.56842143743134,85.56,70.24,AVANZANDO_RECTO
7.328,0.0853,-0.2686,-1.0869,105.75011073214053,66.60850970332532,64.53575311948212,71.75047976037207,81.91347902634132,63.50290327697279,70.84120490808415,68.50030687055175,86.18,71.49,AVANZANDO_RECTO
7.36,0.0862,-0.2704,-1.0893,114.02706408515179,66.3825737093209,69.79154859519798,68.35591157555052,87.71959737776015,68.74706277638404,65.53738832961126,70.24873354561869,90.2,72.95,AVANZANDO_RECTO
7.392,0.0871,-0.2721,-1.0893,100.54128701352623,64.07692838253212,63.69425423627435,62.761693632708855,94.35414109147267,74.4100567484584,64.68048516225159,63.23046684624361,82.31,73.69,AVANZANDO_RECTO
7.424,0.088,-0.2739,-1.0869,111.18467626203262,67.05074758214414,67.20463247521654,70.20986061899332,103.28641256674884,69.52722185199283,70.41702038232548,62.08885044114858,89.12,74.89,AVANZANDO_RECTO
7.456,0.0889,-0.2756,-1.0893,125.70960493872143,68.8351037887729,63.43868861087764,67.02020821842133,106.28640166735892,68.77118645948528,63.13166309524991,68.50067333264849,97.27,76.65,AVANZANDO_RECTO
7.488,0.0898,-0.2773,-1.0893,129.68526476127244,67.18075938322342,69.43982709727959,71.92895786795552,110.9361720615537,68.34987018566532,66.818906206906,64.41410104108616,98.43,78.35,AVANZANDO_RECTO
7.52,0.0907,-0.2791,-1.0893,141.83019243226386,66.85431290849267,69.17892226147399,69.62844124485835,111.52738355981143,62.23843201849015,68.86201763280474,68.51124698761913,104.34,80.39,AVANZANDO_RECTO
7.552,0.0917,-0.2808,-1.0869,148.58054333636554,83.97491441431504,62.97419010972786,69.58980277794434,117.06743134069313,65.09539127378785,65.27435478341965,73.44048272649503,116.28,83.2,AVANZANDO_RECTO
7.584,0.0926,-0.2826,-1.0893,171.27662090133094,91.31011859203028,67.2528894115743,69.2754484160511,117.6974219087002,66.66737874674016,65.16132375986128,68.09014545820956,131.29,86.97,EVADIENDO_IZQ
7.616,0.0925,-0.2825,-1.0274,193.01794111795235,101.75906970052426,68.17458659621205,71.13502216091173,121.43356676846355,62.35743280854282,71.96582677902246,64.56862914170176,147.39,91.7,EVADIENDO_IZQ
7.648,0.0925,-0.2825,-0.968,183.77218003293655,103.13851229744054,64.3745682223883,70.35950346948742,123.34356565713964,64.51092153275106,65.49765204237659,62.7422512840409,143.46,95.76,EVADIENDO_IZQ
7.68,0.0926,-0.2826,-0.9061,184.30881427834106,89.71030693013273,64.39415207606177,67.84412094473598,108.4739385320028,67.12539114518434,65.56031931073514,65.78634899010278,137.01,98.99,EVADIENDO_IZQ
7.712,0.0926,-0.2826,-0.8467,181.8446039648513,91.4979976683279,65.70054503250327,70.24032267671184,105.04590387299979,71.88735198020214,62.888655788772496,64.69594312079154,136.67,101.95,EVADIENDO_IZQ
7.744,0.0926,-0.2826,-0.7873,170.5481026751639,88.16949362502092,64.02064417006704,65.16209218387054,102.18202950131435,72.14817651950415,69.94406277331983,68.22472649717405,129.36,104.1,EVADIENDO_IZQ
7.776,0.0925,-0.2825,-0.7254,159.88741717649208,73.02830980028855,65.17172344874602,67.75459265479222,133.22943788154015,65.6471900781735,71.59936328170731,69.48118149328829,116.46,105.06,EVADIENDO_IZQ
7.808,0.0925,-0.2825,-0.666,152.6514958479283,69.50756103925954,59.86912246008922,64.73521546911662,144.947145462968,71.22687090756732,69.51936539893761,63.308129926725705,111.08,105.54,EVADIENDO_IZQ
7.84,0.0926,-0.2826,-0.6041,127.28953157245515,66.18347870650499,67.15979132226394,67.58121628770373,165.70011633423232,69.13488574235502,66.41805396706151,65.41347408579507,96.74,104.85,EVADIENDO_IZQ
7.872,0.0926,-0.2826,-0.5447,115.48319961506135,66.83508300739098,71.19342985776147,78.62710766146819,166.31860787256096,69.33206070590425,72.96769740686368,68.12124960433947,91.16,103.77,EVADIENDO_IZQ
7.904,0.0925,-0.2825,-0.4828,66.88533921539576,66.64532860077601,69.08367442333508,98.20083029878627,191.76662165094478,68.5638542389336,71.6312899193559,65.2803439790888,66.77,100.87,EVADIENDO_IZQ
7.936,0.0925,-0.2825,-0.4234,81.73721433338049,69.82220339645185,65.18774519136787,102.06659691833842,196.76673971490203,65.29515030591433,64.19288536224578,71.19494934994621,75.78,98.91,EVADIENDO_IZQ
7.968,0.0926,-0.2826,-0.3615,88.39502179580867,62.016906402012296,64.45599483489434,107.27486792536595,203.23184745351122,66.99091793686765,66.9475910011199,65.34947892827668,75.21,97.05,EVADIENDO_IZQ
8.0,0.0926,-0.2826,-0.302,97.14699260676703,71.5151520018162,62.53821625820706,109.29995050529465,197.47627443693645,68.1068280012739,74.96762191135637,68.50368891282746,84.33,96.05,EVADIENDO_IZQ
8.032,0.0926,-0.2826,-0.2426,95.11443925746839,68.28972142391459,69.67556086008874,105.80955295632506,191.42161802663418,75.03155846720344,71.39637412204176,64.770977797207,81.7,94.93,EVADIENDO_IZQ
8.064,0.0925,-0.2826,-0.1807,89.68793017125661,69.3325260822245,70.70214792522083,110.03918550425351,173.8154470199092,64.20988311175054,65.78836258400027,58.61256776009983,79.51,93.72,EVADIENDO_IZQ
8.096,0.0925,-0.2826,-0.1213,90.31619915202889,66.6275656661109,66.49548936308365,108.65809618898422,161.99334036134348,66.78054178353248,58.43883027361349,67.8809060972446,78.47,92.52,EVADIENDO_IZQ
8.128,0.0926,-0.2826,-0.0594,72.9017853030959,69.11784339791994,67.1369086526683,106.84812280163527,154.01592728127665,68.04159709332556,68.54223158623428,68.7327261893151,71.01,90.84,EVADIENDO_IZQ
8.16,0.0926,-0.2826,0.0,70.23107386931568,60.559680601489355,73.08131142141646,97.14154765691026,127.86856829023262,61.29728898780191,65.95714596192636,74.0604337323051,65.4,88.84,AVANZANDO_RECTO
8.192,0.0945,-0.2826,0.0,63.35419002122878,65.68534023400352,68.66712315601912,93.55375552888414,126.85674826372056,64.73278012017289,65.5568915085403,67.82906053925753,64.52,86.93,AVANZANDO_RECTO
8.224,0.0965,-0.2826,0.0,68.87320304391052,68.2701636273471,63.279390440676664,94.24052188353902,110.31340886915446,70.96378787376953,65.16156183934693,70.19736334742579,68.57,85.49,AVANZANDO_RECTO
8.256,0.0985,-0.2826,0.0025,73.9457882671608,68.6401357204972,67.88211183732176,113.93657984622223,117.57508967287494,69.50940975721694,69.25773879387576,64.70221713960088,71.29,84.38,AVANZANDO_RECTO
8.288,0.1004,-0.2826,-0.0,78.16006021502663,66.87188991269002,65.84328507542318,117.06110213430374,105.20068653854273,63.04423063995532,63.87606087109779,67.3154666698808,72.52,83.45,AVANZANDO_RECTO
8.32,0.1024,-0.2826,-0.0,92.3246957697033,70.63946662219782,65.06877977577487,130.54372522936606,99.36812514738838,73.81146963799529,65.01758507337426,69.64624935036782,81.48,83.29,AVANZANDO_RECTO
8.352,0.1043,-0.2826,-0.0,89.99892836091975,64.40611796335381,64.74973897802987,146.67768844555277,110.76831054687065,66.54950851599567,66.39153303697076,66.33955472176343,77.2,82.81,AVANZANDO_RECTO
